Date,VFV,XIU,ZAG
2016-08-05,44.99467468261719,16.4257869720459,12.35655403137207
2016-08-08,44.95939254760742,16.56388282775879,12.364130020141602
2016-08-09,44.86243438720703,16.648273468017578,12.40201187133789
2016-08-10,44.49217987060547,16.609914779663086,12.417160987854004
2016-08-11,44.49217987060547,16.65593910217285,12.386857986450195
2016-08-12,44.37757110595703,16.586894989013672,12.394434928894043
2016-08-15,44.35994338989258,16.609914779663086,12.37928581237793
2016-08-16,43.901519775390625,16.540868759155273,12.364130020141602
2016-08-17,43.99850082397461,16.540868759155273,12.35655403137207
2016-08-18,43.76930618286133,16.51785659790039,12.37170124053955
2016-08-19,44.0425910949707,16.51785659790039,12.348978996276855
2016-08-22,44.351131439208984,16.60224151611328,12.386857986450195
2016-08-23,44.31586837768555,16.648273468017578,12.37928581237793
2016-08-24,44.130741119384766,16.517704010009766,12.394434928894043
2016-08-25,44.07784652709961,16.502254486083984,12.364130020141602
2016-08-26,44.25416564941406,16.517704010009766,12.341344833374023
2016-08-29,44.53626251220703,16.571794509887695,12.39450740814209
2016-08-30,44.71256637573242,16.602689743041992,12.386914253234863
2016-08-31,44.70374298095703,16.479076385498047,12.409693717956543
2016-09-01,44.58032989501953,16.571794509887695,12.417291641235352
2016-09-02,44.465728759765625,16.68767547607422,12.409693717956543
2016-09-06,44.07784652709961,16.68767547607422,12.417291641235352
2016-09-07,44.27178955078125,16.67222023010254,12.432482719421387
2016-09-08,44.25416564941406,16.67222023010254,12.371731758117676
2016-09-09,43.575355529785156,16.39409637451172,12.310967445373535
2016-09-12,44.262969970703125,16.46363067626953,12.303375244140625
2016-09-13,44.008113861083984,16.185497283935547,12.235024452209473
2016-09-14,44.0523567199707,16.20867347717285,12.25780200958252
2016-09-15,44.36207962036133,16.39409637451172,12.25780200958252
2016-09-16,44.37093734741211,16.34002113342285,12.265399932861328
2016-09-19,44.35322570800781,16.37864112854004,12.288183212280273
2016-09-20,44.39747619628906,16.401824951171875,12.318558692932129
2016-09-21,44.53022384643555,16.602689743041992,12.326152801513672
2016-09-22,44.64527130126953,16.69540023803711,12.3641357421875
2016-09-23,44.778011322021484,16.602689743041992,12.40209674835205
2016-09-26,44.62757110595703,16.533159255981445,12.447669982910156
2016-09-27,44.778011322021484,16.47135353088379,12.47050666809082
2016-09-28,44.70722579956055,16.679950714111328,12.455286026000977
2016-09-29,44.45058059692383,16.703126907348633,12.47050666809082
2016-09-30,44.662960052490234,16.68767547607422,12.424832344055176
2016-10-03,44.512535095214844,16.641319274902344,12.432439804077148
2016-10-04,44.5567626953125,16.486804962158203,12.386765480041504
2016-10-05,44.73375701904297,16.610414505004883,12.356310844421387
2016-10-06,44.866493225097656,16.587242126464844,12.325858116149902
2016-10-07,44.97269821166992,16.54861068725586,12.303016662597656
2016-10-11,44.45943069458008,16.54861068725586,12.28779125213623
